,amount,date,formatted_date,type,ticker,numerator,denominator,splitRatio
4302,0.119949,1514376000,2017-12-27,DIVIDEND,ENBR3,,,
4303,0.544471,1483012800,2016-12-29,DIVIDEND,ENBR3,,,
4304,0.061338,1555506000,2019-04-17,DIVIDEND,ENBR3,,,
4305,0.724125,1546430400,2019-01-02,DIVIDEND,ENBR3,,,
4306,0.938365,1239282000,2009-04-09,DIVIDEND,ENBR3,,,
4307,0.390207,1577966400,2020-01-02,DIVIDEND,ENBR3,,,
4308,1.55571,1302267600,2011-04-08,DIVIDEND,ENBR3,,,
4309,0.717152,1398862800,2014-04-30,DIVIDEND,ENBR3,,,
4310,0.0613783,1387454400,2013-12-19,DIVIDEND,ENBR3,,,
4311,1.86922,1271077200,2010-04-12,DIVIDEND,ENBR3,,,
4312,0.496031,1334149200,2012-04-11,DIVIDEND,ENBR3,,,
4313,0.408223,1365685200,2013-04-11,DIVIDEND,ENBR3,,,
4314,0.485702,1522933200,2018-04-05,DIVIDEND,ENBR3,,,
4315,0.030683,1450785600,2015-12-22,DIVIDEND,ENBR3,,,
4316,0.730546,1199275200,2008-01-02,DIVIDEND,ENBR3,,,
4317,0.133053,1428930000,2015-04-13,DIVIDEND,ENBR3,,,
4318,0.485702,1523365200,2018-04-10,DIVIDEND,ENBR3,,,
4319,0.545028,1204808400,2008-03-06,DIVIDEND,ENBR3,,,
4320,0.606123,1460638800,2016-04-14,DIVIDEND,ENBR3,,,
4321,,1334149200,2012-04-11,SPLIT,ENBR3,3.0,1.0,1/3
4322,0.491803,1280754000,2010-08-02,DIVIDEND,CSAN3,,,
4323,0.492272,1312203600,2011-08-01,DIVIDEND,CSAN3,,,
4324,0.369589,1442235600,2015-09-14,DIVIDEND,CSAN3,,,
4325,0.702218,1455883200,2016-02-19,DIVIDEND,CSAN3,,,
4326,0.0067223,1241096400,2009-04-30,DIVIDEND,CSAN3,,,
4327,0.618342,1343826000,2012-08-01,DIVIDEND,CSAN3,,,
4328,0.714538,1463403600,2016-05-16,DIVIDEND,CSAN3,,,
4329,0.736622,1481198400,2016-12-08,DIVIDEND,CSAN3,,,
4330,0.741869,1375362000,2013-08-01,DIVIDEND,CSAN3,,,
4331,0.369588,1413378000,2014-10-15,DIVIDEND,CSAN3,,,
4332,0.736622,1481630400,2016-12-13,DIVIDEND,CSAN3,,,
4333,0.371077,1399035600,2014-05-02,DIVIDEND,CSAN3,,,
4334,0.30799,1430744400,2015-05-04,DIVIDEND,CSAN3,,,
4335,0.931658,1493730000,2017-05-02,DIVIDEND,CSAN3,,,
4336,1.10863,1525352400,2018-05-03,DIVIDEND,CSAN3,,,
4337,0.99977,1556888400,2019-05-03,DIVIDEND,CSAN3,,,
4338,0.4012,1185800400,2007-07-30,DIVIDEND,CSAN3,,,
4339,,1157115600,2006-09-01,SPLIT,CSAN3,3.0,1.0,1/3
4340,1.72104,1304082000,2011-04-29,DIVIDEND,LIGT3,,,
4341,1.789,1398430800,2014-04-25,DIVIDEND,LIGT3,,,
4342,1.78,1285333200,2010-09-24,DIVIDEND,LIGT3,,,
4343,0.45,1367240400,2013-04-29,DIVIDEND,LIGT3,,,
4344,0.527,1387195200,2013-12-16,DIVIDEND,LIGT3,,,
4345,0.58,1324296000,2011-12-19,DIVIDEND,LIGT3,,,
4346,0.89675,1355745600,2012-12-17,DIVIDEND,LIGT3,,,
4347,0.2975,1348491600,2012-09-24,DIVIDEND,LIGT3,,,
4348,2.45,1237467600,2009-03-19,DIVIDEND,LIGT3,,,
4349,0.049372,1461934800,2016-04-29,DIVIDEND,LIGT3,,,
4350,0.89,1334235600,2012-04-12,DIVIDEND,LIGT3,,,
4351,0.144666,1525093200,2018-04-30,DIVIDEND,LIGT3,,,
4352,0.193069,1556629200,2019-04-30,DIVIDEND,LIGT3,,,
4353,0.464512,1257854400,2009-11-10,DIVIDEND,LIGT3,,,
4354,2.12,1269522000,2010-03-25,DIVIDEND,LIGT3,,,
4355,0.771981,1428930000,2015-04-13,DIVIDEND,LIGT3,,,
4356,,1196683200,2007-12-03,SPLIT,LIGT3,1.0,1000.0,1000/1
4357,0.154647,1417694400,2014-12-04,DIVIDEND,BRML3,,,
4358,0.011872,1545825600,2018-12-26,DIVIDEND,BRML3,,,
4359,0.150657,1335358800,2012-04-25,DIVIDEND,BRML3,,,
4360,0.24225,1272891600,2010-05-03,DIVIDEND,BRML3,,,
4361,0.165219,1304341200,2011-05-02,DIVIDEND,BRML3,,,
4362,0.065233,1553864400,2019-03-29,DIVIDEND,BRML3,,,
4363,0.24404,1272978000,2010-05-04,DIVIDEND,BRML3,,,
4364,0.471497,1367499600,2013-05-02,DIVIDEND,BRML3,,,
4365,0.314523,1399035600,2014-05-02,DIVIDEND,BRML3,,,
4366,0.45764,1430744400,2015-05-04,DIVIDEND,BRML3,,,
4367,0.066226,1493730000,2017-05-02,DIVIDEND,BRML3,,,
4368,0.083294,1556802000,2019-05-02,DIVIDEND,BRML3,,,
4369,0.825986,1565269200,2019-08-08,DIVIDEND,BRML3,,,
4370,0.083109,1543320000,2018-11-27,DIVIDEND,BRML3,,,
4371,0.065233,1559134800,2019-05-29,DIVIDEND,BRML3,,,
4372,,1285333200,2010-09-24,SPLIT,BRML3,2.0,1.0,1/2
4373,,1493730000,2017-05-02,SPLIT,BRML3,115.0,100.0,100/115
4374,,1462194000,2016-05-02,SPLIT,BRML3,130.0,100.0,100/130
4375,2.01,1449144000,2015-12-03,DIVIDEND,BRPR3,,,
4376,0.193357,1335963600,2012-05-02,DIVIDEND,BRPR3,,,
4377,0.513458,1367499600,2013-05-02,DIVIDEND,BRPR3,,,
4378,0.536123,1399035600,2014-05-02,DIVIDEND,BRPR3,,,
4379,0.0256563,1272286800,2010-04-26,DIVIDEND,BRPR3,,,
4380,0.108278,1303822800,2011-04-26,DIVIDEND,BRPR3,,,
4381,0.22165,1430744400,2015-05-04,DIVIDEND,BRPR3,,,
4382,0.023055,1493730000,2017-05-02,DIVIDEND,BRPR3,,,
4383,0.1631,1525266000,2018-05-02,DIVIDEND,BRPR3,,,
4384,4.675,1402923600,2014-06-16,DIVIDEND,BRPR3,,,
4385,0.19,1565701200,2019-08-13,DIVIDEND,TOTS3,,,
4386,0.106693,1514462400,2017-12-28,DIVIDEND,TOTS3,,,
4387,0.23,1577361600,2019-12-26,DIVIDEND,TOTS3,,,
4388,1.10838,1205154000,2008-03-10,DIVIDEND,TOTS3,,,
4389,0.625954,1229688000,2008-12-19,DIVIDEND,TOTS3,,,
4390,0.1334,1407157200,2014-08-04,DIVIDEND,TOTS3,,,
4391,0.179341,1438693200,2015-08-04,DIVIDEND,TOTS3,,,
4392,0.201416,1501851600,2017-08-04,DIVIDEND,TOTS3,,,
4393,0.033301,1523019600,2018-04-06,DIVIDEND,TOTS3,,,
4394,0.120531,1419336000,2014-12-23,DIVIDEND,TOTS3,,,
4395,0.53001,1238072400,2009-03-26,DIVIDEND,TOTS3,,,
4396,0.248643,1482408000,2016-12-22,DIVIDEND,TOTS3,,,
4397,0.767519,1425301200,2015-03-02,DIVIDEND,TOTS3,,,
4398,0.481349,1362574800,2013-03-06,DIVIDEND,TOTS3,,,
4399,1.9106,1299848400,2011-03-11,DIVIDEND,TOTS3,,,
4400,0.08,1546430400,2019-01-02,DIVIDEND,TOTS3,,,
4401,0.04515,1493038800,2017-04-24,DIVIDEND,TOTS3,,,
4402,0.407365,1461762000,2016-04-27,DIVIDEND,TOTS3,,,
4403,0.219481,1324555200,2011-12-22,DIVIDEND,TOTS3,,,
4404,0.2,1533214800,2018-08-02,DIVIDEND,TOTS3,,,
4405,0.267035,1470402000,2016-08-05,DIVIDEND,TOTS3,,,
4406,0.710267,1395061200,2014-03-17,DIVIDEND,TOTS3,,,
4407,0.191627,1450785600,2015-12-22,DIVIDEND,TOTS3,,,
4408,1.5921,1269522000,2010-03-25,DIVIDEND,TOTS3,,,
4409,0.40453,1332421200,2012-03-22,DIVIDEND,TOTS3,,,
4410,,1300798800,2011-03-22,SPLIT,TOTS3,5.0,1.0,1/5
4411,0.35,1451304000,2015-12-28,DIVIDEND,EQTL3,,,
4412,0.28,1482840000,2016-12-27,DIVIDEND,EQTL3,,,
4413,0.480478,1429534800,2015-04-20,DIVIDEND,EQTL3,,,
4414,0.65,1460984400,2016-04-18,DIVIDEND,EQTL3,,,
4415,0.4,1272632400,2010-04-30,DIVIDEND,EQTL3,,,
4416,1.5176,1304341200,2011-05-02,DIVIDEND,EQTL3,,,
4417,0.09,1398690000,2014-04-28,DIVIDEND,EQTL3,,,
4418,0.11,1515067200,2018-01-04,DIVIDEND,EQTL3,,,
4419,0.17,1367499600,2013-05-02,DIVIDEND,EQTL3,,,
4420,0.60799,1493384400,2017-04-28,DIVIDEND,EQTL3,,,
4421,1.80002,1237813200,2009-03-23,DIVIDEND,EQTL3,,,
4422,1.10103,1525093200,2018-04-30,DIVIDEND,EQTL3,,,
4423,1.2872,1208523600,2008-04-18,DIVIDEND,EQTL3,,,
4424,0.3,1419249600,2014-12-22,DIVIDEND,EQTL3,,,
4425,0.95,1556802000,2019-05-02,DIVIDEND,EQTL3,,,
4426,1.28675,1208869200,2008-04-22,DIVIDEND,EQTL3,,,
4427,,1574164800,2019-11-19,SPLIT,EQTL3,5.0,1.0,1/5
4428,,1574942400,2019-11-28,SPLIT,EQTL3,5.0,1.0,1/5
4429,0.11,1262606400,2010-01-04,DIVIDEND,VLID3,,,
4430,0.31156,1447329600,2015-11-12,DIVIDEND,VLID3,,,
4431,0.3025,1413979200,2014-10-22,DIVIDEND,VLID3,,,
4432,0.13,1292414400,2010-12-15,DIVIDEND,VLID3,,,
4433,1.18728,1335531600,2012-04-27,DIVIDEND,VLID3,,,
4434,0.143029,1398430800,2014-04-25,DIVIDEND,VLID3,,,
4435,0.191558,1402664400,2014-06-13,DIVIDEND,VLID3,,,
4436,0.294823,1418385600,2014-12-12,DIVIDEND,VLID3,,,
4437,0.2,1510833600,2017-11-16,DIVIDEND,VLID3,,,
4438,0.0672,1205758800,2008-03-17,DIVIDEND,VLID3,,,
4439,0.332511,1367499600,2013-05-02,DIVIDEND,VLID3,,,
4440,0.7,1574078400,2019-11-18,DIVIDEND,VLID3,,,
4441,0.235294,1481889600,2016-12-16,DIVIDEND,VLID3,,,
4442,0.1172,1405515600,2014-07-16,DIVIDEND,VLID3,,,
4443,0.588235,1545048000,2018-12-17,DIVIDEND,VLID3,,,
4444,0.12002,1279803600,2010-07-22,DIVIDEND,VLID3,,,
4445,0.168079,1493730000,2017-05-02,DIVIDEND,VLID3,,,
4446,0.270588,1435064400,2015-06-23,DIVIDEND,VLID3,,,
4447,0.28,1352462400,2012-11-09,DIVIDEND,VLID3,,,
4448,0.1,1376658000,2013-08-16,DIVIDEND,VLID3,,,
4449,0.19,1390392000,2014-01-22,DIVIDEND,VLID3,,,
4450,0.18409,1429275600,2015-04-17,DIVIDEND,VLID3,,,
4451,0.0553,1319457600,2011-10-24,DIVIDEND,VLID3,,,
4452,0.1865,1382443200,2013-10-22,DIVIDEND,VLID3,,,
4453,0.055281,1323864000,2011-12-14,DIVIDEND,VLID3,,,
4454,0.235294,1474549200,2016-09-22,DIVIDEND,VLID3,,,
4455,0.150213,1524834000,2018-04-27,DIVIDEND,VLID3,,,
4456,0.05,1436878800,2015-07-14,DIVIDEND,VLID3,,,
4457,0.0672,1206363600,2008-03-24,DIVIDEND,VLID3,,,
4458,0.248908,1462194000,2016-05-02,DIVIDEND,VLID3,,,
4459,0.212864,1450785600,2015-12-22,DIVIDEND,VLID3,,,
4460,0.0845,1345035600,2012-08-15,DIVIDEND,VLID3,,,
4461,0.117041,1269608400,2010-03-26,DIVIDEND,VLID3,,,
4462,0.235294,1538053200,2018-09-27,DIVIDEND,VLID3,,,
4463,,1493730000,2017-05-02,SPLIT,VLID3,11.0,10.0,10/11
4464,,1494939600,2017-05-16,SPLIT,VLID3,11.0,10.0,10/11
4465,,1304946000,2011-05-09,SPLIT,VLID3,11.0,10.0,10/11
4466,0.100704,1383134400,2013-10-30,DIVIDEND,AGRO3,,,
4467,0.100704,1387454400,2013-12-19,DIVIDEND,AGRO3,,,
4468,1.3977,1446120000,2015-10-29,DIVIDEND,AGRO3,,,
4469,0.241108,1507035600,2017-10-03,DIVIDEND,AGRO3,,,
4470,0.762051,1539781200,2018-10-17,DIVIDEND,AGRO3,,,
4471,0.92933,1571317200,2019-10-17,DIVIDEND,AGRO3,,,
4472,0.0193487,1225368000,2008-10-30,DIVIDEND,AGRO3,,,
4473,0.182998,1477310400,2016-10-24,DIVIDEND,AGRO3,,,
4474,,1193918400,2007-11-01,SPLIT,AGRO3,100.0,1.0,1/100
4475,0.16971,1451390400,2015-12-29,DIVIDEND,CARD3,,,
4476,0.104639,1561467600,2019-06-25,DIVIDEND,CARD3,,,
4477,0.001016,1399035600,2014-05-02,DIVIDEND,CARD3,,,
4478,0.0884918,1418990400,2014-12-19,DIVIDEND,CARD3,,,
4479,0.170697,1303909200,2011-04-27,DIVIDEND,CARD3,,,
4480,0.028183,1493730000,2017-05-02,DIVIDEND,CARD3,,,
4481,0.0564015,1273582800,2010-05-11,DIVIDEND,CARD3,,,
4482,0.310183,1482408000,2016-12-22,DIVIDEND,CARD3,,,
4483,0.246195,1544443200,2018-12-10,DIVIDEND,CARD3,,,
4484,0.097314,1575892800,2019-12-09,DIVIDEND,CARD3,,,
4485,0.333955,1513080000,2017-12-12,DIVIDEND,CARD3,,,
4486,0.054739,1568638800,2019-09-16,DIVIDEND,CARD3,,,
4487,,1434632400,2015-06-18,SPLIT,LUPA3,1.0,500.0,500/1
4488,0.04,1490101200,2017-03-21,DIVIDEND,EMBR3,,,
4489,0.09,1514289600,2017-12-26,DIVIDEND,EMBR3,,,
4490,0.04,1439902800,2015-08-18,DIVIDEND,EMBR3,,,
4491,0.12844,1222174800,2008-09-23,DIVIDEND,EMBR3,,,
4492,0.076279,1272632400,2010-04-30,DIVIDEND,EMBR3,,,
4493,0.090868,1205845200,2008-03-18,DIVIDEND,EMBR3,,,
4494,0.0668494,1398776400,2014-04-29,DIVIDEND,EMBR3,,,
4495,0.072016,1524574800,2018-04-24,DIVIDEND,EMBR3,,,
4496,0.09,1317042000,2011-09-26,DIVIDEND,EMBR3,,,
4497,0.0425,1355832000,2012-12-18,DIVIDEND,EMBR3,,,
4498,0.12,1418731200,2014-12-16,DIVIDEND,EMBR3,,,
4499,0.04,1380027600,2013-09-24,DIVIDEND,EMBR3,,,
4500,0.04,1505826000,2017-09-19,DIVIDEND,EMBR3,,,
4501,0.01,1540468800,2018-10-25,DIVIDEND,EMBR3,,,
4502,0.041322,1367931600,2013-05-07,DIVIDEND,EMBR3,,,
4503,0.04,1426597200,2015-03-17,DIVIDEND,EMBR3,,,
4504,0.04,1372165200,2013-06-25,DIVIDEND,EMBR3,,,
4505,0.04,1435064400,2015-06-23,DIVIDEND,EMBR3,,,
4506,0.034,1363957200,2013-03-22,DIVIDEND,EMBR3,,,
4507,0.05,1395752400,2014-03-25,DIVIDEND,EMBR3,,,
4508,0.04,1458651600,2016-03-22,DIVIDEND,EMBR3,,,
4509,0.02,1530018000,2018-06-26,DIVIDEND,EMBR3,,,
4510,0.01,1545912000,2018-12-27,DIVIDEND,EMBR3,,,
4511,0.021875,1430226000,2015-04-28,DIVIDEND,EMBR3,,,
4512,0.101908,1493125200,2017-04-25,DIVIDEND,EMBR3,,,
4513,0.04,1497358800,2017-06-13,DIVIDEND,EMBR3,,,
4514,0.09034,1214312400,2008-06-24,DIVIDEND,EMBR3,,,
4515,0.0405705,1277211600,2010-06-22,DIVIDEND,EMBR3,,,
4516,0.0255,1285592400,2010-09-27,DIVIDEND,EMBR3,,,
4517,0.09,1387281600,2013-12-17,DIVIDEND,EMBR3,,,
4518,0.07,1348578000,2012-09-25,DIVIDEND,EMBR3,,,
4519,0.05,1411477200,2014-09-23,DIVIDEND,EMBR3,,,
4520,0.0765,1340715600,2012-06-26,DIVIDEND,EMBR3,,,
4521,0.05,1403614800,2014-06-24,DIVIDEND,EMBR3,,,
4522,0.04,1450785600,2015-12-22,DIVIDEND,EMBR3,,,
4523,0.04,1466514000,2016-06-21,DIVIDEND,EMBR3,,,
4524,0.02,1474981200,2016-09-27,DIVIDEND,EMBR3,,,
4525,0.01,1537880400,2018-09-25,DIVIDEND,EMBR3,,,
4526,0.02,1521205200,2018-03-16,DIVIDEND,EMBR3,,,
4527,,1015246800,2002-03-04,SPLIT,EMBR3,1.0,1.0,1/1
4528,0.023856,1490101200,2017-03-21,DIVIDEND,ODPV3,,,
4529,0.042397,1572955200,2019-11-05,DIVIDEND,ODPV3,,,
4530,0.01571,1364389200,2013-03-27,DIVIDEND,ODPV3,,,
4531,0.095254,1557320400,2019-05-08,DIVIDEND,ODPV3,,,
4532,0.0736,1406725200,2014-07-30,DIVIDEND,ODPV3,,,
4533,0.0391,1229688000,2008-12-19,DIVIDEND,ODPV3,,,
4534,0.0774765,1364994000,2013-04-03,DIVIDEND,ODPV3,,,
4535,0.07057,1414584000,2014-10-29,DIVIDEND,ODPV3,,,
4536,0.266641,1313154000,2011-08-12,DIVIDEND,ODPV3,,,
4537,0.021991,1506085200,2017-09-22,DIVIDEND,ODPV3,,,
4538,0.113642,1430744400,2015-05-04,DIVIDEND,ODPV3,,,
4539,0.022222,1482148800,2016-12-19,DIVIDEND,ODPV3,,,
4540,0.005623,1523019600,2018-04-06,DIVIDEND,ODPV3,,,
4541,0.01556,1372251600,2013-06-26,DIVIDEND,ODPV3,,,
4542,0.052387,1565182800,2019-08-07,DIVIDEND,ODPV3,,,
4543,0.317665,1289476800,2010-11-11,DIVIDEND,ODPV3,,,
4544,0.021404,1498222800,2017-06-23,DIVIDEND,ODPV3,,,
4545,0.0587727,1375275600,2013-07-31,DIVIDEND,ODPV3,,,
4546,0.136087,1333458000,2012-04-03,DIVIDEND,ODPV3,,,
4547,0.018736,1434114000,2015-06-12,DIVIDEND,ODPV3,,,
4548,0.018343,1442494800,2015-09-17,DIVIDEND,ODPV3,,,
4549,0.080998,1383134400,2013-10-30,DIVIDEND,ODPV3,,,
4550,0.052812,1533042000,2018-07-31,DIVIDEND,ODPV3,,,
4551,0.020252,1450267200,2015-12-16,DIVIDEND,ODPV3,,,
4552,0.021356,1474462800,2016-09-21,DIVIDEND,ODPV3,,,
4553,0.066799,1491224400,2017-04-03,DIVIDEND,ODPV3,,,
4554,0.021575,1466427600,2016-06-20,DIVIDEND,ODPV3,,,
4555,0.022534,1458046800,2016-03-15,DIVIDEND,ODPV3,,,
4556,0.10083,1509451200,2017-10-31,DIVIDEND,ODPV3,,,
4557,0.026784,1576843200,2019-12-20,DIVIDEND,ODPV3,,,
4558,0.029899,1561381200,2019-06-24,DIVIDEND,ODPV3,,,
4559,0.028128,1569848400,2019-09-30,DIVIDEND,ODPV3,,,
4560,0.033235,1553259600,2019-03-22,DIVIDEND,ODPV3,,,
4561,0.07896,1343653200,2012-07-30,DIVIDEND,ODPV3,,,
4562,0.064321,1351252800,2012-10-26,DIVIDEND,ODPV3,,,
4563,0.32,1218200400,2008-08-08,DIVIDEND,ODPV3,,,
4564,0.0147859,1411131600,2014-09-19,DIVIDEND,ODPV3,,,
4565,0.080114,1335790800,2012-04-30,DIVIDEND,ODPV3,,,
4566,0.188367,1501592400,2017-08-01,DIVIDEND,ODPV3,,,
4567,0.0148,1418817600,2014-12-17,DIVIDEND,ODPV3,,,
4568,0.0949524,1367499600,2013-05-02,DIVIDEND,ODPV3,,,
4569,0.01495,1426251600,2015-03-13,DIVIDEND,ODPV3,,,
4570,0.01495,1426510800,2015-03-16,DIVIDEND,ODPV3,,,
4571,0.045205,1478001600,2016-11-01,DIVIDEND,ODPV3,,,
4572,0.08007,1493816400,2017-05-03,DIVIDEND,ODPV3,,,
4573,0.093396,1460552400,2016-04-13,DIVIDEND,ODPV3,,,
4574,0.139205,1545825600,2018-12-26,DIVIDEND,ODPV3,,,
4575,0.016085,1396270800,2014-03-31,DIVIDEND,ODPV3,,,
4576,0.075354,1438261200,2015-07-30,DIVIDEND,ODPV3,,,
4577,0.109504,1396530000,2014-04-03,DIVIDEND,ODPV3,,,
4578,0.04498,1470142800,2016-08-02,DIVIDEND,ODPV3,,,
4579,0.081629,1461848400,2016-04-28,DIVIDEND,ODPV3,,,
4580,0.06401,1446206400,2015-10-30,DIVIDEND,ODPV3,,,
4581,0.022492,1513339200,2017-12-15,DIVIDEND,ODPV3,,,
4582,0.103331,1428498000,2015-04-08,DIVIDEND,ODPV3,,,
4583,2.89512,1262001600,2009-12-28,DIVIDEND,ODPV3,,,
4584,0.027121,1529413200,2018-06-19,DIVIDEND,ODPV3,,,
4585,0.028482,1521205200,2018-03-16,DIVIDEND,ODPV3,,,
4586,0.0856614,1303131600,2011-04-18,DIVIDEND,ODPV3,,,
4587,0.016323,1403787600,2014-06-26,DIVIDEND,ODPV3,,,
4588,0.027371,1538053200,2018-09-27,DIVIDEND,ODPV3,,,
4589,,1278075600,2010-07-02,SPLIT,ODPV3,4.0,1.0,1/4
4590,,1333458000,2012-04-03,SPLIT,ODPV3,3.0,1.0,1/3
4591,0.0115356,1335447000,2012-04-26,DIVIDEND,CREM3,,,
4592,0.262232,1249565400,2009-08-06,DIVIDEND,CREM3,,,
4593,0.024091,1483540200,2017-01-04,DIVIDEND,CREM3,,,
4594,0.13482,1515162600,2018-01-05,DIVIDEND,CREM3,,,
4595,0.03816,1240579800,2009-04-24,DIVIDEND,CREM3,,,
4596,0.208209,1272029400,2010-04-23,DIVIDEND,CREM3,,,
4597,0.061905,1494336600,2017-05-09,DIVIDEND,CREM3,,,
4598,0.0514513,1364391000,2013-03-27,DIVIDEND,CREM3,,,
4599,1.01771,1419949800,2014-12-30,DIVIDEND,CREM3,,,
4600,0.286886,1414762200,2014-10-31,DIVIDEND,CREM3,,,
4601,0.0443279,1388673000,2014-01-02,DIVIDEND,CREM3,,,
4602,0.244799,1257777000,2009-11-09,DIVIDEND,CREM3,,,
4603,0.214385,1289226600,2010-11-08,DIVIDEND,CREM3,,,
4604,0.208952,1273757400,2010-05-13,DIVIDEND,CREM3,,,
4605,0.135543,1277991000,2010-07-01,DIVIDEND,CREM3,,,
4606,0.125002,1226673000,2008-11-14,DIVIDEND,CREM3,,,
4607,0.0281783,1397568600,2014-04-15,DIVIDEND,CREM3,,,
4608,0.01913,1524663000,2018-04-25,DIVIDEND,CREM3,,,
4609,0.120927,1241616600,2009-05-06,DIVIDEND,CREM3,,,
4610,1.39871,1450276200,2015-12-16,DIVIDEND,CREM3,,,
4611,1.34011,1432647000,2015-05-26,DIVIDEND,CREM3,,,
4612,0.190333,1218807000,2008-08-15,DIVIDEND,CREM3,,,
4613,0.101069,1281706200,2010-08-13,DIVIDEND,CREM3,,,
4614,,1441717200,2015-09-08,SPLIT,CCXC3,1.0,10.0,10/1
4615,,1527512400,2018-05-28,SPLIT,CCXC3,1.0,10.0,10/1
4616,0.055316,1557147600,2019-05-06,DIVIDEND,TAEE3,,,
4617,0.190615,1417780800,2014-12-05,DIVIDEND,TAEE3,,,
4618,0.067622,1502974800,2017-08-17,DIVIDEND,TAEE3,,,
4619,0.312201,1461070800,2016-04-19,DIVIDEND,TAEE3,,,
4620,0.813162,1335790800,2012-04-30,DIVIDEND,TAEE3,,,
4621,0.089446,1510920000,2017-11-17,DIVIDEND,TAEE3,,,
4622,0.154814,1355918400,2012-12-19,DIVIDEND,TAEE3,,,
4623,0.34764,1367499600,2013-05-02,DIVIDEND,TAEE3,,,
4624,0.214373,1464181200,2016-05-25,DIVIDEND,TAEE3,,,
4625,0.180497,1574337600,2019-11-21,DIVIDEND,TAEE3,,,
4626,0.133091,1545134400,2018-12-18,DIVIDEND,TAEE3,,,
4627,0.403533,1289304000,2010-11-09,DIVIDEND,TAEE3,,,
4628,1.14784,1255953600,2009-10-19,DIVIDEND,TAEE3,,,
4629,0.169055,1493989200,2017-05-05,DIVIDEND,TAEE3,,,
4630,0.240669,1565355600,2019-08-09,DIVIDEND,TAEE3,,,
4631,0.192101,1471525200,2016-08-18,DIVIDEND,TAEE3,,,
4632,0.2465,1429794000,2015-04-23,DIVIDEND,TAEE3,,,
4633,1.26534,1303995600,2011-04-28,DIVIDEND,TAEE3,,,
4634,0.23719,1542024000,2018-11-12,DIVIDEND,TAEE3,,,
4635,0.203194,1386936000,2013-12-13,DIVIDEND,TAEE3,,,
4636,0.245617,1526389200,2018-05-15,DIVIDEND,TAEE3,,,
4637,0.299993,1442581200,2015-09-18,DIVIDEND,TAEE3,,,
4638,0.093612,1558357200,2019-05-20,DIVIDEND,TAEE3,,,
4639,0.400259,1399035600,2014-05-02,DIVIDEND,TAEE3,,,
4640,0.172384,1495544400,2017-05-23,DIVIDEND,TAEE3,,,
4641,0.182675,1479988800,2016-11-24,DIVIDEND,TAEE3,,,
4642,0.090097,1513684800,2017-12-19,DIVIDEND,TAEE3,,,
4643,0.060138,1576584000,2019-12-17,DIVIDEND,TAEE3,,,
4644,0.154161,1525352400,2018-05-03,DIVIDEND,TAEE3,,,
4645,0.159023,1533906000,2018-08-10,DIVIDEND,TAEE3,,,
4646,,1354708800,2012-12-05,SPLIT,TAEE3,3.0,1.0,1/3
4647,0.180416,1576584000,2019-12-17,DIVIDEND,TAEE11,,,
4648,0.541491,1574337600,2019-11-21,DIVIDEND,TAEE11,,,
4649,0.279145,1240837200,2009-04-27,DIVIDEND,MDIA3,,,
4650,0.410029,1545998400,2018-12-28,DIVIDEND,MDIA3,,,
4651,1.03367,1386676800,2013-12-10,DIVIDEND,MDIA3,,,
4652,0.5,1438088400,2015-07-28,DIVIDEND,MDIA3,,,
4653,0.267786,1209560400,2008-04-30,DIVIDEND,MDIA3,,,
4654,0.672327,1270558800,2010-04-06,DIVIDEND,MDIA3,,,
4655,0.250737,1577966400,2020-01-02,DIVIDEND,MDIA3,,,
4656,1.213,1418731200,2014-12-16,DIVIDEND,MDIA3,,,
4657,0.72,1450180800,2015-12-15,DIVIDEND,MDIA3,,,
4658,1.05,1481889600,2016-12-16,DIVIDEND,MDIA3,,,
4659,0.5,1470402000,2016-08-05,DIVIDEND,MDIA3,,,
4660,0.390471,1513944000,2017-12-22,DIVIDEND,MDIA3,,,
4661,0.17,1502456400,2017-08-11,DIVIDEND,MDIA3,,,
4662,,1492434000,2017-04-17,SPLIT,MDIA3,3.0,1.0,1/3
4663,0.138411,1399035600,2014-05-02,DIVIDEND,PFRM3,,,
4664,0.261424,1272891600,2010-05-03,DIVIDEND,PFRM3,,,
4665,0.131535,1304341200,2011-05-02,DIVIDEND,PFRM3,,,
4666,0.1396,1335272400,2012-04-24,DIVIDEND,PFRM3,,,
4667,0.204501,1367326800,2013-04-30,DIVIDEND,PFRM3,,,
4668,0.0452657,1398862800,2014-04-30,DIVIDEND,POSI3,,,
4669,0.15952,1218632400,2008-08-13,DIVIDEND,POSI3,,,
4670,0.0876557,1367499600,2013-05-02,DIVIDEND,POSI3,,,
4671,0.068259,1430744400,2015-05-04,DIVIDEND,POSI3,,,
4672,0.296596,1241010000,2009-04-29,DIVIDEND,POSI3,,,
4673,0.290544,1272459600,2010-04-28,DIVIDEND,POSI3,,,
4674,0.025663,1493730000,2017-05-02,DIVIDEND,POSI3,,,
4675,0.219916,1206536400,2008-03-26,DIVIDEND,POSI3,,,
4676,0.258976,1304341200,2011-05-02,DIVIDEND,POSI3,,,
4677,0.32513,1399899600,2014-05-12,DIVIDEND,LPSB3,,,
4678,0.001322,1431435600,2015-05-12,DIVIDEND,LPSB3,,,
4679,0.17071,1399035600,2014-05-02,DIVIDEND,LPSB3,,,
4680,0.0336615,1366722000,2013-04-23,DIVIDEND,LPSB3,,,
