,date,high,low,open,close,volume,adjclose,formatted_date,ticker,type
2678,1278334800,61667.0,60796.0,61436.0,60865.0,760000.0,60865.0,2010-07-05,^BVSP,INDEX
2679,1278421200,62451.0,60870.0,60870.0,62065.0,1786600.0,62065.0,2010-07-06,^BVSP,INDEX
2680,1278507600,63313.0,62004.0,62067.0,63284.0,1732200.0,63284.0,2010-07-07,^BVSP,INDEX
2681,1278594000,63596.0,62895.0,63282.0,63476.0,1658000.0,63476.0,2010-07-08,^BVSP,INDEX
2682,1278939600,63972.0,62750.0,63477.0,62960.0,1229000.0,62960.0,2010-07-12,^BVSP,INDEX
2683,1279026000,63777.0,62964.0,62964.0,63686.0,1583800.0,63686.0,2010-07-13,^BVSP,INDEX
2684,1279112400,63688.0,63015.0,63686.0,63479.0,1450400.0,63479.0,2010-07-14,^BVSP,INDEX
2685,1279198800,63612.0,62960.0,63482.0,63489.0,1564800.0,63489.0,2010-07-15,^BVSP,INDEX
2686,1279285200,63492.0,62298.0,63487.0,62339.0,1326400.0,62339.0,2010-07-16,^BVSP,INDEX
2687,1279544400,63300.0,62351.0,62351.0,63297.0,1276400.0,63297.0,2010-07-19,^BVSP,INDEX
2688,1279630800,64481.0,62902.0,63290.0,64463.0,2429400.0,64463.0,2010-07-20,^BVSP,INDEX
2689,1279717200,65136.0,64209.0,64468.0,64477.0,1821800.0,64477.0,2010-07-21,^BVSP,INDEX
2690,1279803600,66213.0,64504.0,64504.0,65748.0,2320600.0,65748.0,2010-07-22,^BVSP,INDEX
2691,1279890000,66323.0,65427.0,65748.0,66323.0,1540000.0,66323.0,2010-07-23,^BVSP,INDEX
2692,1280149200,66619.0,66151.0,66322.0,66443.0,1234400.0,66443.0,2010-07-26,^BVSP,INDEX
2693,1280235600,67102.0,66293.0,66449.0,66674.0,1601800.0,66674.0,2010-07-27,^BVSP,INDEX
2694,1280322000,67051.0,66427.0,66670.0,66808.0,1939400.0,66808.0,2010-07-28,^BVSP,INDEX
2695,1280408400,67428.0,66596.0,66796.0,66954.0,2160200.0,66954.0,2010-07-29,^BVSP,INDEX
2696,1280494800,67608.0,66218.0,66951.0,67515.0,2088400.0,67515.0,2010-07-30,^BVSP,INDEX
2697,1280754000,68754.0,67524.0,67524.0,68517.0,1766600.0,68517.0,2010-08-02,^BVSP,INDEX
2698,1280840400,68561.0,67942.0,68517.0,67997.0,1900000.0,67997.0,2010-08-03,^BVSP,INDEX
2699,1280926800,68534.0,67577.0,67996.0,68272.0,1875200.0,68272.0,2010-08-04,^BVSP,INDEX
2700,1281013200,68471.0,68002.0,68271.0,68412.0,1611600.0,68412.0,2010-08-05,^BVSP,INDEX
2701,1281099600,68509.0,67686.0,68416.0,68095.0,1513200.0,68095.0,2010-08-06,^BVSP,INDEX
2702,1281358800,68513.0,67749.0,68096.0,67862.0,1254800.0,67862.0,2010-08-09,^BVSP,INDEX
2703,1281445200,67836.0,66946.0,67836.0,67223.0,1625400.0,67223.0,2010-08-10,^BVSP,INDEX
2704,1281531600,67217.0,65690.0,67217.0,65790.0,1732800.0,65790.0,2010-08-11,^BVSP,INDEX
2705,1281618000,66027.0,65257.0,65788.0,65966.0,1546600.0,65966.0,2010-08-12,^BVSP,INDEX
2706,1281704400,66590.0,65921.0,65964.0,66264.0,1841200.0,66264.0,2010-08-13,^BVSP,INDEX
2707,1281963600,66868.0,66187.0,66260.0,66702.0,1394800.0,66702.0,2010-08-16,^BVSP,INDEX
2708,1282050000,67666.0,66702.0,66702.0,67584.0,1747000.0,67584.0,2010-08-17,^BVSP,INDEX
2709,1282136400,67745.0,67006.0,67584.0,67638.0,2367000.0,67638.0,2010-08-18,^BVSP,INDEX
2710,1282222800,67713.0,66824.0,67641.0,66887.0,1920000.0,66887.0,2010-08-19,^BVSP,INDEX
2711,1282309200,66892.0,66337.0,66892.0,66677.0,1414600.0,66677.0,2010-08-20,^BVSP,INDEX
2712,1282568400,67175.0,65982.0,66678.0,65982.0,1379600.0,65982.0,2010-08-23,^BVSP,INDEX
2713,1282654800,65946.0,65013.0,65946.0,65156.0,1604200.0,65156.0,2010-08-24,^BVSP,INDEX
2714,1282741200,65156.0,64164.0,65156.0,64803.0,1753000.0,64803.0,2010-08-25,^BVSP,INDEX
2715,1282827600,65271.0,63804.0,64802.0,63867.0,1773400.0,63867.0,2010-08-26,^BVSP,INDEX
2716,1282914000,65589.0,63848.0,63875.0,65585.0,1764000.0,65585.0,2010-08-27,^BVSP,INDEX
2717,1283173200,65585.0,64255.0,65585.0,64261.0,1286400.0,64261.0,2010-08-30,^BVSP,INDEX
2718,1283259600,65182.0,64202.0,64262.0,65145.0,3284800.0,65145.0,2010-08-31,^BVSP,INDEX
2719,1283346000,67073.0,65154.0,65154.0,67073.0,2509000.0,67073.0,2010-09-01,^BVSP,INDEX
2720,1283432400,67168.0,66405.0,67073.0,66808.0,1601200.0,66808.0,2010-09-02,^BVSP,INDEX
2721,1283518800,67673.0,66541.0,66812.0,66679.0,2019200.0,66679.0,2010-09-03,^BVSP,INDEX
2722,1283778000,66949.0,66380.0,66679.0,66747.0,651400.0,66747.0,2010-09-06,^BVSP,INDEX
2723,1283950800,66739.0,66101.0,66739.0,66407.0,1716000.0,66407.0,2010-09-08,^BVSP,INDEX
2724,1284037200,66807.0,66353.0,66411.0,66624.0,1438800.0,66624.0,2010-09-09,^BVSP,INDEX
2725,1284123600,66920.0,66459.0,66622.0,66807.0,1561000.0,66807.0,2010-09-10,^BVSP,INDEX
2726,1284382800,68142.0,66807.0,66807.0,68031.0,2144400.0,68031.0,2010-09-13,^BVSP,INDEX
2727,1284469200,68093.0,67561.0,68030.0,67692.0,2594000.0,67692.0,2010-09-14,^BVSP,INDEX
2728,1284555600,68107.0,67119.0,67690.0,68107.0,2234200.0,68107.0,2010-09-15,^BVSP,INDEX
2729,1284642000,68103.0,67507.0,68103.0,67663.0,1464400.0,67663.0,2010-09-16,^BVSP,INDEX
2730,1284728400,67773.0,66993.0,67665.0,67089.0,1629400.0,67089.0,2010-09-17,^BVSP,INDEX
2731,1284987600,68241.0,67009.0,67087.0,68190.0,1775200.0,68190.0,2010-09-20,^BVSP,INDEX
2732,1285074000,68255.0,67528.0,68189.0,67719.0,1734000.0,67719.0,2010-09-21,^BVSP,INDEX
2733,1285160400,68549.0,67346.0,67711.0,68325.0,2495200.0,68325.0,2010-09-22,^BVSP,INDEX
2734,1285246800,69601.0,67892.0,68321.0,68794.0,3305200.0,68794.0,2010-09-23,^BVSP,INDEX
2735,1285333200,69571.0,68021.0,68800.0,68196.0,3441000.0,68196.0,2010-09-24,^BVSP,INDEX
2736,1285592400,68926.0,68011.0,68197.0,68816.0,2138600.0,68816.0,2010-09-27,^BVSP,INDEX
2737,1285678800,69431.0,68455.0,68817.0,69228.0,1851800.0,69228.0,2010-09-28,^BVSP,INDEX
2738,1285765200,69420.0,68958.0,69225.0,69228.0,3067200.0,69228.0,2010-09-29,^BVSP,INDEX
2739,1285851600,69737.0,68924.0,69230.0,69430.0,2466200.0,69430.0,2010-09-30,^BVSP,INDEX
2740,1285938000,70243.0,69228.0,69438.0,70229.0,2452600.0,70229.0,2010-10-01,^BVSP,INDEX
2741,1286197200,70551.0,70089.0,70230.0,70385.0,1876800.0,70385.0,2010-10-04,^BVSP,INDEX
2742,1286283600,71285.0,70390.0,70390.0,71283.0,2713000.0,71283.0,2010-10-05,^BVSP,INDEX
2743,1286370000,71290.0,70343.0,71284.0,70541.0,2780600.0,70541.0,2010-10-06,^BVSP,INDEX
2744,1286456400,70739.0,69314.0,70545.0,69918.0,2587200.0,69918.0,2010-10-07,^BVSP,INDEX
2745,1286542800,70828.0,69698.0,69921.0,70809.0,2136000.0,70809.0,2010-10-08,^BVSP,INDEX
2746,1286802000,71111.0,70810.0,70810.0,70946.0,1169000.0,70946.0,2010-10-11,^BVSP,INDEX
2747,1286974800,71995.0,70950.0,70950.0,71675.0,2985000.0,71675.0,2010-10-13,^BVSP,INDEX
2748,1287061200,71961.0,71264.0,71676.0,71692.0,2633000.0,71692.0,2010-10-14,^BVSP,INDEX
2749,1287147600,72140.0,71351.0,71699.0,71830.0,2015200.0,71830.0,2010-10-15,^BVSP,INDEX
2750,1287403200,71884.0,71341.0,71830.0,71736.0,2111600.0,71736.0,2010-10-18,^BVSP,INDEX
2751,1287489600,71735.0,69628.0,71735.0,69864.0,2495200.0,69864.0,2010-10-19,^BVSP,INDEX
2752,1287576000,70720.0,69814.0,69863.0,70405.0,2407200.0,70405.0,2010-10-20,^BVSP,INDEX
2753,1287662400,70958.0,68952.0,70406.0,69652.0,2587800.0,69652.0,2010-10-21,^BVSP,INDEX
2754,1287748800,70312.0,68847.0,69658.0,69530.0,2421600.0,69530.0,2010-10-22,^BVSP,INDEX
2755,1288008000,70231.0,69451.0,69536.0,69580.0,3836000.0,69580.0,2010-10-25,^BVSP,INDEX
2756,1288094400,70834.0,69055.0,69582.0,70740.0,2576800.0,70740.0,2010-10-26,^BVSP,INDEX
2757,1288180800,70844.0,70059.0,70735.0,70569.0,2202600.0,70569.0,2010-10-27,^BVSP,INDEX
2758,1288267200,71263.0,70234.0,70573.0,70320.0,2230200.0,70320.0,2010-10-28,^BVSP,INDEX
2759,1288353600,70776.0,70322.0,70322.0,70673.0,2208800.0,70673.0,2010-10-29,^BVSP,INDEX
2760,1288612800,71751.0,70673.0,70686.0,71561.0,1555000.0,71561.0,2010-11-01,^BVSP,INDEX
2761,1288785600,72110.0,71510.0,71560.0,71905.0,2145800.0,71905.0,2010-11-03,^BVSP,INDEX
2762,1288872000,73103.0,71910.0,71910.0,72996.0,2175800.0,72996.0,2010-11-04,^BVSP,INDEX
2763,1288958400,72987.0,72534.0,72987.0,72607.0,1732000.0,72607.0,2010-11-05,^BVSP,INDEX
2764,1289217600,72875.0,72336.0,72607.0,72657.0,1077600.0,72657.0,2010-11-08,^BVSP,INDEX
2765,1289304000,73045.0,71651.0,72654.0,71679.0,1505000.0,71679.0,2010-11-09,^BVSP,INDEX
2766,1289390400,71854.0,70868.0,71674.0,71638.0,0.0,71638.0,2010-11-10,^BVSP,INDEX
2767,1289476800,71639.0,70941.0,71639.0,71195.0,1353200.0,71195.0,2010-11-11,^BVSP,INDEX
2768,1289563200,71191.0,70004.0,71191.0,70367.0,1188600.0,70367.0,2010-11-12,^BVSP,INDEX
2769,1289908800,70364.0,68662.0,70364.0,69192.0,2240800.0,69192.0,2010-11-16,^BVSP,INDEX
2770,1289995200,70080.0,69187.0,69189.0,69709.0,0.0,69709.0,2010-11-17,^BVSP,INDEX
2771,1290081600,70904.0,69716.0,69716.0,70781.0,1881600.0,70781.0,2010-11-18,^BVSP,INDEX
2772,1290168000,70898.0,70236.0,70774.0,70898.0,1506400.0,70898.0,2010-11-19,^BVSP,INDEX
2773,1290427200,70898.0,69202.0,70898.0,69633.0,1739200.0,69633.0,2010-11-22,^BVSP,INDEX
2774,1290513600,69629.0,67728.0,69629.0,67953.0,2080600.0,67953.0,2010-11-23,^BVSP,INDEX
2775,1290600000,69746.0,67955.0,67955.0,69629.0,1990600.0,69629.0,2010-11-24,^BVSP,INDEX
2776,1290686400,69780.0,69362.0,69634.0,69362.0,981600.0,69362.0,2010-11-25,^BVSP,INDEX
2777,1290772800,69349.0,68219.0,69349.0,68226.0,1564800.0,68226.0,2010-11-26,^BVSP,INDEX
2778,1291032000,68422.0,67103.0,68218.0,67908.0,1777800.0,67908.0,2010-11-29,^BVSP,INDEX
2779,1291118400,68476.0,67271.0,67901.0,67705.0,2159200.0,67705.0,2010-11-30,^BVSP,INDEX
2780,1291204800,69605.0,67731.0,67731.0,69346.0,0.0,69346.0,2010-12-01,^BVSP,INDEX
2781,1291291200,69943.0,69219.0,69341.0,69527.0,2111800.0,69527.0,2010-12-02,^BVSP,INDEX
2782,1291377600,69963.0,68943.0,69529.0,69766.0,2828000.0,69766.0,2010-12-03,^BVSP,INDEX
2783,1291636800,69932.0,69378.0,69759.0,69552.0,0.0,69552.0,2010-12-06,^BVSP,INDEX
2784,1291723200,70589.0,69338.0,69563.0,69338.0,0.0,69338.0,2010-12-07,^BVSP,INDEX
2785,1291809600,69354.0,68046.0,69338.0,68175.0,2671600.0,68175.0,2010-12-08,^BVSP,INDEX
2786,1291896000,68561.0,67563.0,68173.0,67879.0,2447200.0,67879.0,2010-12-09,^BVSP,INDEX
2787,1291982400,68514.0,67866.0,67889.0,68342.0,0.0,68342.0,2010-12-10,^BVSP,INDEX
2788,1292241600,69221.0,68342.0,68342.0,69126.0,0.0,69126.0,2010-12-13,^BVSP,INDEX
2789,1292328000,69127.0,68531.0,69127.0,68743.0,0.0,68743.0,2010-12-14,^BVSP,INDEX
2790,1292414400,68741.0,67711.0,68741.0,67870.0,2962400.0,67870.0,2010-12-15,^BVSP,INDEX
2791,1292500800,68377.0,67138.0,67875.0,67306.0,2401400.0,67306.0,2010-12-16,^BVSP,INDEX
2792,1292587200,67981.0,66948.0,67304.0,67981.0,0.0,67981.0,2010-12-17,^BVSP,INDEX
2793,1292846400,68196.0,67264.0,67979.0,67264.0,2352800.0,67264.0,2010-12-20,^BVSP,INDEX
2794,1292932800,68461.0,67261.0,67261.0,68215.0,1897400.0,68215.0,2010-12-21,^BVSP,INDEX
2795,1293019200,68472.0,67727.0,68218.0,68471.0,1656800.0,68471.0,2010-12-22,^BVSP,INDEX
2796,1293105600,68562.0,68250.0,68470.0,68486.0,1229400.0,68486.0,2010-12-23,^BVSP,INDEX
2797,1293451200,68476.0,67803.0,68476.0,67803.0,1035400.0,67803.0,2010-12-27,^BVSP,INDEX
2798,1293537600,68104.0,67810.0,67810.0,68041.0,0.0,68041.0,2010-12-28,^BVSP,INDEX
2799,1293624000,69040.0,68043.0,68043.0,68952.0,1307800.0,68952.0,2010-12-29,^BVSP,INDEX
2800,1293710400,69527.0,68940.0,68953.0,69305.0,2102200.0,69305.0,2010-12-30,^BVSP,INDEX
2801,1294056000,70471.0,69305.0,69310.0,69962.0,1862400.0,69962.0,2011-01-03,^BVSP,INDEX
2802,1294142400,70318.0,69560.0,69962.0,70318.0,2427200.0,70318.0,2011-01-04,^BVSP,INDEX
2803,1294228800,71173.0,69802.0,70311.0,71091.0,2309200.0,71091.0,2011-01-05,^BVSP,INDEX
2804,1294315200,71167.0,70469.0,71093.0,70579.0,2546000.0,70579.0,2011-01-06,^BVSP,INDEX
2805,1294401600,70783.0,69718.0,70580.0,70057.0,1761000.0,70057.0,2011-01-07,^BVSP,INDEX
2806,1294660800,70133.0,69666.0,70056.0,70127.0,1610800.0,70127.0,2011-01-10,^BVSP,INDEX
2807,1294747200,70647.0,70145.0,70146.0,70423.0,2138000.0,70423.0,2011-01-11,^BVSP,INDEX
2808,1294833600,71633.0,70429.0,70429.0,71633.0,2516000.0,71633.0,2011-01-12,^BVSP,INDEX
2809,1294920000,71924.0,70719.0,71631.0,70721.0,2237800.0,70721.0,2011-01-13,^BVSP,INDEX
2810,1295006400,71184.0,70397.0,70723.0,70940.0,1806600.0,70940.0,2011-01-14,^BVSP,INDEX
2811,1295265600,70940.0,70544.0,70940.0,70609.0,1538600.0,70609.0,2011-01-17,^BVSP,INDEX
2812,1295352000,71094.0,70612.0,70612.0,70920.0,1877400.0,70920.0,2011-01-18,^BVSP,INDEX
2813,1295438400,71190.0,69966.0,70921.0,70058.0,1884800.0,70058.0,2011-01-19,^BVSP,INDEX
2814,1295524800,70083.0,69177.0,70056.0,69562.0,2169600.0,69562.0,2011-01-20,^BVSP,INDEX
2815,1295611200,70027.0,69095.0,69560.0,69133.0,2071800.0,69133.0,2011-01-21,^BVSP,INDEX
2816,1295870400,69513.0,68786.0,69134.0,69427.0,1474400.0,69427.0,2011-01-24,^BVSP,INDEX
2817,1296043200,69556.0,68515.0,69427.0,68709.0,2542400.0,68709.0,2011-01-26,^BVSP,INDEX
2818,1296129600,69108.0,67775.0,68717.0,68051.0,2304400.0,68051.0,2011-01-27,^BVSP,INDEX
2819,1296216000,68182.0,65898.0,68051.0,66698.0,2544000.0,66698.0,2011-01-28,^BVSP,INDEX
2820,1296475200,67166.0,66271.0,66697.0,66575.0,2253800.0,66575.0,2011-01-31,^BVSP,INDEX
2821,1296561600,67922.0,66575.0,66575.0,67847.0,2114000.0,67847.0,2011-02-01,^BVSP,INDEX
2822,1296648000,68012.0,66643.0,67844.0,66688.0,2551400.0,66688.0,2011-02-02,^BVSP,INDEX
2823,1296734400,66849.0,66091.0,66688.0,66765.0,2380800.0,66765.0,2011-02-03,^BVSP,INDEX
2824,1296820800,66946.0,65160.0,66752.0,65269.0,2676800.0,65269.0,2011-02-04,^BVSP,INDEX
2825,1297080000,65893.0,64916.0,65272.0,65362.0,1980400.0,65362.0,2011-02-07,^BVSP,INDEX
2826,1297166400,66238.0,65110.0,65359.0,65771.0,2764000.0,65771.0,2011-02-08,^BVSP,INDEX
2827,1297252800,65767.0,64016.0,65767.0,64218.0,2811400.0,64218.0,2011-02-09,^BVSP,INDEX
2828,1297339200,65106.0,64185.0,64217.0,64578.0,2356400.0,64578.0,2011-02-10,^BVSP,INDEX
2829,1297425600,65890.0,64562.0,64582.0,65756.0,2396400.0,65756.0,2011-02-11,^BVSP,INDEX
2830,1297684800,66743.0,65462.0,65751.0,66558.0,1945000.0,66558.0,2011-02-14,^BVSP,INDEX
2831,1297771200,66861.0,66117.0,66558.0,66341.0,2355400.0,66341.0,2011-02-15,^BVSP,INDEX
2832,1297857600,67793.0,66342.0,66342.0,67571.0,2672400.0,67571.0,2011-02-16,^BVSP,INDEX
2833,1297944000,67876.0,67107.0,67580.0,67685.0,2147800.0,67685.0,2011-02-17,^BVSP,INDEX
2834,1298030400,68226.0,67386.0,67685.0,68067.0,1944000.0,68067.0,2011-02-18,^BVSP,INDEX
2835,1298293200,68067.0,67085.0,68067.0,67259.0,1453000.0,67259.0,2011-02-21,^BVSP,INDEX
2836,1298379600,67570.0,66342.0,67255.0,66440.0,3045400.0,66440.0,2011-02-22,^BVSP,INDEX
2837,1298466000,67266.0,66049.0,66440.0,66910.0,3335000.0,66910.0,2011-02-23,^BVSP,INDEX
2838,1298552400,67344.0,66693.0,66909.0,66949.0,2699200.0,66949.0,2011-02-24,^BVSP,INDEX
2839,1298638800,67632.0,66331.0,66952.0,66903.0,2394600.0,66903.0,2011-02-25,^BVSP,INDEX
2840,1298898000,67458.0,66687.0,66909.0,67383.0,2640400.0,67383.0,2011-02-28,^BVSP,INDEX
2841,1298984400,67708.0,66243.0,67381.0,66243.0,2166400.0,66243.0,2011-03-01,^BVSP,INDEX
2842,1299070800,67282.0,66101.0,66242.0,67282.0,2518600.0,67282.0,2011-03-02,^BVSP,INDEX
2843,1299157200,68188.0,67284.0,67284.0,68146.0,2254600.0,68146.0,2011-03-03,^BVSP,INDEX
2844,1299243600,68220.0,67514.0,68138.0,68012.0,1840000.0,68012.0,2011-03-04,^BVSP,INDEX
2845,1299675600,68057.0,67109.0,68010.0,67264.0,1407600.0,67264.0,2011-03-09,^BVSP,INDEX
2846,1299762000,67256.0,65854.0,67256.0,66041.0,2375000.0,66041.0,2011-03-10,^BVSP,INDEX
2847,1299848400,67014.0,65559.0,66041.0,66685.0,2491000.0,66685.0,2011-03-11,^BVSP,INDEX
2848,1300107600,67333.0,66088.0,66684.0,67169.0,1874200.0,67169.0,2011-03-14,^BVSP,INDEX
2849,1300194000,67168.0,65463.0,67168.0,67005.0,2852200.0,67005.0,2011-03-15,^BVSP,INDEX
2850,1300280400,67502.0,65663.0,67011.0,66003.0,3056800.0,66003.0,2011-03-16,^BVSP,INDEX
2851,1300366800,66950.0,66015.0,66017.0,66216.0,1985000.0,66216.0,2011-03-17,^BVSP,INDEX
2852,1300453200,67384.0,66217.0,66217.0,66880.0,2842800.0,66880.0,2011-03-18,^BVSP,INDEX
2853,1300712400,67676.0,66656.0,66887.0,66690.0,2557400.0,66690.0,2011-03-21,^BVSP,INDEX
2854,1300798800,67631.0,66531.0,66684.0,67578.0,2357800.0,67578.0,2011-03-22,^BVSP,INDEX
2855,1300885200,67918.0,67317.0,67570.0,67796.0,2145600.0,67796.0,2011-03-23,^BVSP,INDEX
2856,1300971600,68009.0,67406.0,67799.0,67533.0,1819800.0,67533.0,2011-03-24,^BVSP,INDEX
2857,1301058000,68256.0,67497.0,67528.0,67766.0,2223800.0,67766.0,2011-03-25,^BVSP,INDEX
2858,1301317200,68070.0,67193.0,67767.0,67193.0,1444400.0,67193.0,2011-03-28,^BVSP,INDEX
2859,1301403600,67862.0,67046.0,67194.0,67419.0,1768200.0,67419.0,2011-03-29,^BVSP,INDEX
2860,1301490000,68004.0,67423.0,67423.0,67997.0,1859800.0,67997.0,2011-03-30,^BVSP,INDEX
2861,1301576400,68606.0,68000.0,68000.0,68587.0,2124400.0,68587.0,2011-03-31,^BVSP,INDEX
2862,1301662800,69387.0,68588.0,68588.0,69268.0,2397400.0,69268.0,2011-04-01,^BVSP,INDEX
2863,1301922000,69787.0,69270.0,69270.0,69704.0,1200.0,69704.0,2011-04-04,^BVSP,INDEX
2864,1302008400,70047.0,69465.0,69704.0,69838.0,0.0,69838.0,2011-04-05,^BVSP,INDEX
2865,1302094800,70108.0,68954.0,69841.0,69037.0,0.0,69037.0,2011-04-06,^BVSP,INDEX
2866,1302181200,69334.0,68695.0,69040.0,69176.0,0.0,69176.0,2011-04-07,^BVSP,INDEX
2867,1302267600,69430.0,68472.0,69180.0,68718.0,2111400.0,68718.0,2011-04-08,^BVSP,INDEX
2868,1302526800,69177.0,68029.0,68719.0,68164.0,2173800.0,68164.0,2011-04-11,^BVSP,INDEX
2869,1302613200,68153.0,66721.0,68153.0,66896.0,2525800.0,66896.0,2011-04-12,^BVSP,INDEX
2870,1302699600,67411.0,66251.0,66909.0,66486.0,2515200.0,66486.0,2011-04-13,^BVSP,INDEX
2871,1302786000,67042.0,66090.0,66483.0,66279.0,2259000.0,66279.0,2011-04-14,^BVSP,INDEX
2872,1302872400,66765.0,65832.0,66281.0,66684.0,2145800.0,66684.0,2011-04-15,^BVSP,INDEX
2873,1303131600,66706.0,65158.0,66689.0,65415.0,3060400.0,65415.0,2011-04-18,^BVSP,INDEX
2874,1303218000,66257.0,65417.0,65417.0,66158.0,2214400.0,66158.0,2011-04-19,^BVSP,INDEX
2875,1303304400,67077.0,66165.0,66165.0,67058.0,2397400.0,67058.0,2011-04-20,^BVSP,INDEX
2876,1303736400,67124.0,66552.0,67058.0,66972.0,1385800.0,66972.0,2011-04-25,^BVSP,INDEX
2877,1303822800,67413.0,66722.0,66972.0,67144.0,1726600.0,67144.0,2011-04-26,^BVSP,INDEX
2878,1303909200,67228.0,65885.0,67143.0,66264.0,2151200.0,66264.0,2011-04-27,^BVSP,INDEX
2879,1303995600,66249.0,65105.0,66249.0,65673.0,3090000.0,65673.0,2011-04-28,^BVSP,INDEX
2880,1304082000,66294.0,65461.0,65664.0,66133.0,2645000.0,66133.0,2011-04-29,^BVSP,INDEX
2881,1304341200,66500.0,65346.0,66119.0,65463.0,2306800.0,65463.0,2011-05-02,^BVSP,INDEX
2882,1304427600,65468.0,64244.0,65458.0,64318.0,2235400.0,64318.0,2011-05-03,^BVSP,INDEX
2883,1304514000,64807.0,63548.0,64320.0,63616.0,2490000.0,63616.0,2011-05-04,^BVSP,INDEX
2884,1304600400,64268.0,62973.0,63609.0,63407.0,2806000.0,63407.0,2011-05-05,^BVSP,INDEX
2885,1304686800,64704.0,63422.0,63422.0,64417.0,2690000.0,64417.0,2011-05-06,^BVSP,INDEX
2886,1304946000,64782.0,64150.0,64416.0,64622.0,1880800.0,64622.0,2011-05-09,^BVSP,INDEX
2887,1305032400,65143.0,64619.0,64622.0,64877.0,1982600.0,64877.0,2011-05-10,^BVSP,INDEX
2888,1305118800,64877.0,63622.0,64877.0,63776.0,2458400.0,63776.0,2011-05-11,^BVSP,INDEX
2889,1305205200,64329.0,63125.0,63772.0,64003.0,2486800.0,64003.0,2011-05-12,^BVSP,INDEX
2890,1305291600,64165.0,63063.0,64003.0,63235.0,2667400.0,63235.0,2011-05-13,^BVSP,INDEX
2891,1305550800,63829.0,62676.0,63233.0,62830.0,2459600.0,62830.0,2011-05-16,^BVSP,INDEX
2892,1305637200,63680.0,62414.0,62830.0,63673.0,2210800.0,63673.0,2011-05-17,^BVSP,INDEX
2893,1305723600,64015.0,62830.0,63675.0,62841.0,2488000.0,62841.0,2011-05-18,^BVSP,INDEX
2894,1305810000,63607.0,62225.0,62844.0,62367.0,2291200.0,62367.0,2011-05-19,^BVSP,INDEX
2895,1305896400,63043.0,62086.0,62370.0,62597.0,2087000.0,62597.0,2011-05-20,^BVSP,INDEX
2896,1306155600,62597.0,61659.0,62597.0,62345.0,1767600.0,62345.0,2011-05-23,^BVSP,INDEX
2897,1306242000,63415.0,62350.0,62350.0,63337.0,2006400.0,63337.0,2011-05-24,^BVSP,INDEX
2898,1306328400,63857.0,63025.0,63329.0,63388.0,1918600.0,63388.0,2011-05-25,^BVSP,INDEX
2899,1306414800,64121.0,63232.0,63389.0,64099.0,2397000.0,64099.0,2011-05-26,^BVSP,INDEX
2900,1306501200,64548.0,64092.0,64101.0,64295.0,1672000.0,64295.0,2011-05-27,^BVSP,INDEX
2901,1306760400,64460.0,63915.0,64295.0,63954.0,629000.0,63954.0,2011-05-30,^BVSP,INDEX
2902,1306846800,64620.0,63932.0,63961.0,64620.0,2428400.0,64620.0,2011-05-31,^BVSP,INDEX
2903,1306933200,64674.0,63401.0,64616.0,63411.0,2158200.0,63411.0,2011-06-01,^BVSP,INDEX
2904,1307019600,64218.0,63277.0,63411.0,64218.0,2135600.0,64218.0,2011-06-02,^BVSP,INDEX
2905,1307106000,64979.0,63628.0,64216.0,64341.0,2155800.0,64341.0,2011-06-03,^BVSP,INDEX
2906,1307365200,64512.0,62960.0,64341.0,63068.0,1822400.0,63068.0,2011-06-06,^BVSP,INDEX
2907,1307451600,63784.0,63072.0,63072.0,63218.0,2089600.0,63218.0,2011-06-07,^BVSP,INDEX
2908,1307538000,63354.0,62709.0,63204.0,63033.0,1805800.0,63033.0,2011-06-08,^BVSP,INDEX
2909,1307624400,63773.0,62872.0,63037.0,63469.0,1946800.0,63469.0,2011-06-09,^BVSP,INDEX
2910,1307710800,63478.0,62495.0,63470.0,62697.0,1688200.0,62697.0,2011-06-10,^BVSP,INDEX
2911,1307970000,62968.0,62022.0,62701.0,62023.0,1397200.0,62023.0,2011-06-13,^BVSP,INDEX
2912,1308056400,62697.0,62023.0,62023.0,62205.0,1762400.0,62205.0,2011-06-14,^BVSP,INDEX
2913,1308142800,62198.0,61448.0,62198.0,61604.0,2668000.0,61604.0,2011-06-15,^BVSP,INDEX
2914,1308229200,62040.0,60489.0,61602.0,60881.0,1991000.0,60881.0,2011-06-16,^BVSP,INDEX
2915,1308315600,61268.0,60566.0,60883.0,61060.0,1974600.0,61060.0,2011-06-17,^BVSP,INDEX
2916,1308574800,61571.0,60784.0,61059.0,61168.0,2019800.0,61168.0,2011-06-20,^BVSP,INDEX
2917,1308661200,61543.0,61179.0,61188.0,61424.0,1696600.0,61424.0,2011-06-21,^BVSP,INDEX
2918,1308747600,61859.0,61194.0,61420.0,61194.0,1863400.0,61194.0,2011-06-22,^BVSP,INDEX
2919,1308920400,61459.0,60921.0,61192.0,61017.0,1449000.0,61017.0,2011-06-24,^BVSP,INDEX
2920,1309179600,61456.0,60772.0,61017.0,61217.0,1634000.0,61217.0,2011-06-27,^BVSP,INDEX
2921,1309266000,62309.0,61216.0,61216.0,62303.0,1796400.0,62303.0,2011-06-28,^BVSP,INDEX
2922,1309352400,62625.0,62033.0,62303.0,62334.0,1873400.0,62334.0,2011-06-29,^BVSP,INDEX
